                                                                                                 05 Nov 2019 00:51:59
Civil Air Patrol Use Only
Satellite-Satellite1:  J2000 Position & Velocity


       Time (UTCG)             x (km)          y (km)          z (km)       vx (km/sec)    vy (km/sec)    vz (km/sec)
12 Nov 2018 01:23:12.485     1077.194990     1382.073209     6636.518505      -0.830032      -7.384546       1.682777
12 Nov 2018 01:23:22.485     1068.828795     1308.144522     6652.937892      -0.843190      -7.401040       1.601068
12 Nov 2018 01:23:32.485     1060.331545     1234.055445     6668.539221      -0.856243      -7.416624       1.519167
12 Nov 2018 01:23:42.485     1051.704291     1159.815074     6683.320637      -0.869190      -7.431298       1.437087
12 Nov 2018 01:23:52.485     1042.948100     1085.432523     6697.280384      -0.882030      -7.445060       1.354835
12 Nov 2018 01:24:02.485     1034.064055     1010.916920     6710.416807      -0.894761      -7.457908       1.272423
12 Nov 2018 01:24:12.485     1025.053253      936.277411     6722.728351      -0.907381      -7.469841       1.189861
12 Nov 2018 01:24:22.485     1015.916808      861.523152     6734.213563      -0.919889      -7.480858       1.107159
12 Nov 2018 01:24:32.485     1006.655848      786.663314     6744.871090      -0.932284      -7.490957       1.024326
12 Nov 2018 01:24:42.485      997.271516      711.707079     6754.699680      -0.944563      -7.500137       0.941373
12 Nov 2018 01:24:52.485      987.764971      636.663641     6763.698184      -0.956726      -7.508397       0.858310
12 Nov 2018 01:25:02.485      978.137384      561.542200     6771.865555      -0.968771      -7.515737       0.775148
12 Nov 2018 01:25:12.485      968.389944      486.351969     6779.200844      -0.980697      -7.522156       0.691896
12 Nov 2018 01:25:22.485      958.523852      411.102163     6785.703207      -0.992501      -7.527652       0.608564
12 Nov 2018 01:25:32.485      948.540324      335.802006     6791.371902      -1.004184      -7.532226       0.525164
12 Nov 2018 01:25:42.485      938.440591      260.460726     6796.206287      -1.015742      -7.535876       0.441704
12 Nov 2018 01:25:52.485      928.225897      185.087554     6800.205822      -1.027176      -7.538604       0.358196
12 Nov 2018 01:26:02.485      917.897499      109.691726     6803.370069      -1.038483      -7.540408       0.274648
12 Nov 2018 01:26:12.485      907.456670       34.282475     6805.698693      -1.049662      -7.541288       0.191073
12 Nov 2018 01:26:22.485      896.904694      -41.130960     6807.191458      -1.060712      -7.541245       0.107478
12 Nov 2018 01:26:32.485      886.242870     -116.539345     6807.848233      -1.071631      -7.540278       0.023876
12 Nov 2018 01:26:42.485      875.472510     -191.933446     6807.668986      -1.082419      -7.538388      -0.059724
12 Nov 2018 01:26:52.485      864.594939     -267.304030     6806.653789      -1.093073      -7.535575      -0.143312
12 Nov 2018 01:27:02.485      853.611495     -342.641872     6804.802814      -1.103593      -7.531840      -0.226878
12 Nov 2018 01:27:12.485      842.523528     -417.937748     6802.116338      -1.113978      -7.527182      -0.310411
12 Nov 2018 01:27:22.485      831.332401     -493.182443     6798.594736      -1.124225      -7.521603      -0.393901
12 Nov 2018 01:27:32.485      820.039489     -568.366747     6794.238486      -1.134334      -7.515104      -0.477339
12 Nov 2018 01:27:42.485      808.646182     -643.481461     6789.048169      -1.144304      -7.507685      -0.560713
12 Nov 2018 01:27:52.485      797.153877     -718.517394     6783.024467      -1.154133      -7.499348      -0.644014
12 Nov 2018 01:28:02.485      785.563987     -793.465366     6776.168161      -1.163821      -7.490093      -0.727232
12 Nov 2018 01:28:12.485      773.877936     -868.316208     6768.480135      -1.173365      -7.479922      -0.810357
12 Nov 2018 01:28:22.485      762.097158     -943.060765     6759.961375      -1.182766      -7.468837      -0.893377
12 Nov 2018 01:28:32.485      750.223100    -1017.689894     6750.612966      -1.192021      -7.456837      -0.976285
12 Nov 2018 01:28:42.485      738.257218    -1092.194469     6740.436095      -1.201130      -7.443926      -1.059068
12 Nov 2018 01:28:52.485      726.200983    -1166.565378     6729.432049      -1.210092      -7.430104      -1.141718
12 Nov 2018 01:29:02.485      714.055873    -1240.793529     6717.602215      -1.218905      -7.415374      -1.224224
12 Nov 2018 01:29:12.485      701.823378    -1314.869844     6704.948083      -1.227569      -7.399738      -1.306576
12 Nov 2018 01:29:22.485      689.504998    -1388.785268     6691.471238      -1.236082      -7.383196      -1.388765
12 Nov 2018 01:29:32.485      677.102246    -1462.530764     6677.173371      -1.244443      -7.365753      -1.470779
12 Nov 2018 01:29:42.485      664.616641    -1536.097317     6662.056267      -1.252652      -7.347408      -1.552610
12 Nov 2018 01:29:52.485      652.049714    -1609.475935     6646.121815      -1.260707      -7.328166      -1.634247
12 Nov 2018 01:30:02.485      639.403007    -1682.657647     6629.372000      -1.268608      -7.308028      -1.715681
12 Nov 2018 01:30:12.485      626.678070    -1755.633511     6611.808907      -1.276353      -7.286996      -1.796901
12 Nov 2018 01:30:22.485      613.876462    -1828.394606     6593.434721      -1.283942      -7.265075      -1.877898
12 Nov 2018 01:30:32.485      600.999752    -1900.932041     6574.251724      -1.291374      -7.242265      -1.958662
12 Nov 2018 01:30:42.485      588.049518    -1973.236952     6554.262296      -1.298647      -7.218570      -2.039182
12 Nov 2018 01:30:52.485      575.027347    -2045.300501     6533.468916      -1.305761      -7.193993      -2.119451
12 Nov 2018 01:31:02.485      561.934834    -2117.113885     6511.874160      -1.312715      -7.168537      -2.199456
12 Nov 2018 01:31:12.485      548.773584    -2188.668326     6489.480700      -1.319508      -7.142205      -2.279190
12 Nov 2018 01:31:22.485      535.545208    -2259.955082     6466.291306      -1.326140      -7.115001      -2.358641
12 Nov 2018 01:31:32.485      522.251327    -2330.965443     6442.308846      -1.332609      -7.086927      -2.437801
12 Nov 2018 01:31:42.485      508.893569    -2401.690731     6417.536282      -1.338915      -7.057987      -2.516660
12 Nov 2018 01:31:52.485      495.473568    -2472.122305     6391.976673      -1.345057      -7.028184      -2.595209
12 Nov 2018 01:32:02.485      481.992970    -2542.251558     6365.633174      -1.351035      -6.997523      -2.673437
12 Nov 2018 01:32:12.485      468.453423    -2612.069922     6338.509035      -1.356847      -6.966007      -2.751335
12 Nov 2018 01:32:22.485      454.856586    -2681.568867     6310.607603      -1.362493      -6.933640      -2.828894
12 Nov 2018 01:32:32.485      441.204123    -2750.739900     6281.932315      -1.367972      -6.900426      -2.906104
12 Nov 2018 01:32:42.485      427.497704    -2819.574571     6252.486707      -1.373284      -6.866368      -2.982957
12 Nov 2018 01:32:52.485      413.739007    -2888.064469     6222.274406      -1.378428      -6.831472      -3.059441
12 Nov 2018 01:33:02.485      399.929716    -2956.201227     6191.299134      -1.383403      -6.795741      -3.135550
12 Nov 2018 01:33:12.485      386.071520    -3023.976519     6159.564703      -1.388208      -6.759180      -3.211272
12 Nov 2018 01:33:22.485      372.166115    -3091.382067     6127.075020      -1.392844      -6.721793      -3.286598
12 Nov 2018 01:33:32.485      358.215201    -3158.409634     6093.834083      -1.397310      -6.683584      -3.361521
12 Nov 2018 01:33:42.485      344.220486    -3225.051033     6059.845982      -1.401605      -6.644560      -3.436030
12 Nov 2018 01:33:52.485      330.183680    -3291.298120     6025.114896      -1.405728      -6.604723      -3.510116
12 Nov 2018 01:34:02.485      316.106502    -3357.142803     5989.645097      -1.409679      -6.564080      -3.583771
12 Nov 2018 01:34:12.485      301.990672    -3422.577038     5953.440945      -1.413458      -6.522634      -3.656985
12 Nov 2018 01:34:22.485      287.837917    -3487.592830     5916.506890      -1.417064      -6.480392      -3.729750
12 Nov 2018 01:34:32.485      273.649968    -3552.182236     5878.847472      -1.420497      -6.437358      -3.802057
12 Nov 2018 01:34:42.485      259.428559    -3616.337366     5840.467317      -1.423756      -6.393537      -3.873896
12 Nov 2018 01:34:52.485      245.175429    -3680.050380     5801.371141      -1.426841      -6.348936      -3.945259
12 Nov 2018 01:35:02.485      230.892323    -3743.313496     5761.563745      -1.429751      -6.303559      -4.016138
12 Nov 2018 01:35:12.485      216.580985    -3806.118984     5721.050021      -1.432487      -6.257411      -4.086524
12 Nov 2018 01:35:22.485      202.243166    -3868.459171     5679.834942      -1.435048      -6.210499      -4.156408
12 Nov 2018 01:35:32.485      187.880619    -3930.326441     5637.923569      -1.437433      -6.162829      -4.225781
12 Nov 2018 01:35:42.485      173.495101    -3991.713234     5595.321050      -1.439642      -6.114405      -4.294636
12 Nov 2018 01:35:52.485      159.088369    -4052.612053     5552.032612      -1.441675      -6.065235      -4.362963
12 Nov 2018 01:36:02.485      144.662185    -4113.015455     5508.063571      -1.443532      -6.015323      -4.430755
12 Nov 2018 01:36:12.485      130.218314    -4172.916062     5463.419322      -1.445213      -5.964677      -4.498003
12 Nov 2018 01:36:22.485      115.758521    -4232.306556     5418.105346      -1.446717      -5.913301      -4.564699
12 Nov 2018 01:36:32.485      101.284573    -4291.179681     5372.127201      -1.448043      -5.861204      -4.630835
12 Nov 2018 01:36:42.485       86.798241    -4349.528244     5325.490531      -1.449193      -5.808390      -4.696403
12 Nov 2018 01:36:52.485       72.301294    -4407.345116     5278.201056      -1.450166      -5.754867      -4.761395
12 Nov 2018 01:37:02.485       57.795506    -4464.623234     5230.264579      -1.450962      -5.700640      -4.825802
12 Nov 2018 01:37:12.485       43.282650    -4521.355599     5181.686980      -1.451580      -5.645717      -4.889618
12 Nov 2018 01:37:22.485       28.764498    -4577.535279     5132.474218      -1.452021      -5.590104      -4.952834
12 Nov 2018 01:37:32.485       14.242827    -4633.155412     5082.632329      -1.452284      -5.533809      -5.015442
12 Nov 2018 01:37:42.485       -0.280590    -4688.209201     5032.167427      -1.452370      -5.476837      -5.077435
12 Nov 2018 01:37:52.485      -14.803977    -4742.689919     4981.085701      -1.452278      -5.419196      -5.138806
12 Nov 2018 01:38:02.485      -29.325558    -4796.590911     4929.393417      -1.452009      -5.360893      -5.199546
12 Nov 2018 01:38:12.485      -43.843559    -4849.905591     4877.096914      -1.451562      -5.301935      -5.259648
12 Nov 2018 01:38:22.485      -58.356205    -4902.627445     4824.202605      -1.450938      -5.242329      -5.319106
12 Nov 2018 01:38:32.485      -72.861722    -4954.750032     4770.716976      -1.450136      -5.182082      -5.377911
12 Nov 2018 01:38:42.485      -87.358337    -5006.266984     4716.646587      -1.449157      -5.121203      -5.436057
12 Nov 2018 01:38:52.485     -101.844279    -5057.172007     4661.998066      -1.448001      -5.059698      -5.493536
12 Nov 2018 01:39:02.485     -116.317776    -5107.458881     4606.778114      -1.446669      -4.997575      -5.550342
12 Nov 2018 01:39:12.485     -130.777061    -5157.121463     4550.993502      -1.445159      -4.934841      -5.606467
12 Nov 2018 01:39:22.485     -145.220364    -5206.153684     4494.651069      -1.443472      -4.871504      -5.661905
12 Nov 2018 01:39:32.485     -159.645921    -5254.549555     4437.757722      -1.441610      -4.807572      -5.716648
12 Nov 2018 01:39:42.485     -174.051969    -5302.303163     4380.320437      -1.439571      -4.743052      -5.770691
12 Nov 2018 01:39:52.485     -188.436747    -5349.408674     4322.346255      -1.437356      -4.677954      -5.824027
12 Nov 2018 01:40:02.485     -202.798496    -5395.860331     4263.842283      -1.434965      -4.612283      -5.876648
12 Nov 2018 01:40:12.485     -217.135462    -5441.652461     4204.815693      -1.432399      -4.546049      -5.928549
12 Nov 2018 01:40:22.485     -231.445892    -5486.779468     4145.273720      -1.429658      -4.479260      -5.979724
12 Nov 2018 01:40:32.485     -245.728037    -5531.235839     4085.223665      -1.426742      -4.411924      -6.030165
12 Nov 2018 01:40:42.485     -259.980151    -5575.016143     4024.672887      -1.423652      -4.344048      -6.079867
12 Nov 2018 01:40:52.485     -274.200493    -5618.115031     3963.628810      -1.420388      -4.275642      -6.128824
12 Nov 2018 01:41:02.485     -288.387325    -5660.527239     3902.098916      -1.416950      -4.206713      -6.177029
12 Nov 2018 01:41:12.485     -302.538911    -5702.247583     3840.090747      -1.413339      -4.137271      -6.224478
12 Nov 2018 01:41:22.485     -316.653524    -5743.270968     3777.611906      -1.409555      -4.067323      -6.271163
12 Nov 2018 01:41:32.485     -330.729437    -5783.592382     3714.670049      -1.405599      -3.996878      -6.317080
12 Nov 2018 01:41:42.485     -344.764931    -5823.206899     3651.272893      -1.401471      -3.925945      -6.362222
12 Nov 2018 01:41:52.485     -358.758289    -5862.109680     3587.428208      -1.397172      -3.854532      -6.406584
12 Nov 2018 01:42:02.485     -372.707802    -5900.295973     3523.143822      -1.392702      -3.782649      -6.450162
12 Nov 2018 01:42:12.485     -386.611765    -5937.761112     3458.427613      -1.388062      -3.710303      -6.492948
12 Nov 2018 01:42:22.485     -400.468477    -5974.500522     3393.287515      -1.383252      -3.637504      -6.534938
12 Nov 2018 01:42:32.485     -414.276246    -6010.509715     3327.731514      -1.378273      -3.564261      -6.576128
12 Nov 2018 01:42:42.485     -428.033384    -6045.784293     3261.767646      -1.373126      -3.490583      -6.616511
12 Nov 2018 01:42:52.485     -441.738209    -6080.319948     3195.403997      -1.367811      -3.416478      -6.656083
12 Nov 2018 01:43:02.485     -455.389047    -6114.112462     3128.648703      -1.362329      -3.341956      -6.694839
12 Nov 2018 01:43:12.485     -468.984229    -6147.157710     3061.509947      -1.356680      -3.267026      -6.732775
12 Nov 2018 01:43:22.485     -482.522093    -6179.451656     2993.995962      -1.350865      -3.191697      -6.769885
12 Nov 2018 01:43:32.485     -496.000985    -6210.990359     2926.115024      -1.344886      -3.115979      -6.806164
12 Nov 2018 01:43:42.485     -509.419258    -6241.769968     2857.875454      -1.338742      -3.039880      -6.841610
12 Nov 2018 01:43:52.485     -522.775272    -6271.786727     2789.285621      -1.332434      -2.963411      -6.876217
12 Nov 2018 01:44:02.485     -536.067395    -6301.036974     2720.353932      -1.325964      -2.886579      -6.909980
12 Nov 2018 01:44:12.485     -549.294004    -6329.517140     2651.088839      -1.319331      -2.809396      -6.942897
12 Nov 2018 01:44:22.485     -562.453482    -6357.223751     2581.498835      -1.312538      -2.731870      -6.974962
12 Nov 2018 01:44:32.485     -575.544222    -6384.153427     2511.592450      -1.305584      -2.654011      -7.006172
12 Nov 2018 01:44:42.485     -588.564624    -6410.302887     2441.378256      -1.298470      -2.575828      -7.036523
12 Nov 2018 01:44:52.485     -601.513099    -6435.668941     2370.864860      -1.291198      -2.497331      -7.066012
12 Nov 2018 01:45:02.485     -614.388064    -6460.248498     2300.060909      -1.283769      -2.418530      -7.094634
12 Nov 2018 01:45:12.485     -627.187947    -6484.038565     2228.975082      -1.276182      -2.339435      -7.122386
12 Nov 2018 01:45:22.485     -639.911186    -6507.036242     2157.616094      -1.268440      -2.260054      -7.149265
12 Nov 2018 01:45:32.485     -652.556225    -6529.238730     2085.992695      -1.260542      -2.180398      -7.175268
12 Nov 2018 01:45:42.485     -665.121522    -6550.643325     2014.113663      -1.252491      -2.100477      -7.200391
12 Nov 2018 01:45:52.485     -677.605542    -6571.247425     1941.987813      -1.244287      -2.020301      -7.224632
12 Nov 2018 01:46:02.485     -690.006760    -6591.048521     1869.623986      -1.235931      -1.939878      -7.247986
12 Nov 2018 01:46:12.485     -702.323663    -6610.044207     1797.031052      -1.227424      -1.859220      -7.270452
12 Nov 2018 01:46:22.485     -714.554747    -6628.232175     1724.217911      -1.218768      -1.778336      -7.292027
12 Nov 2018 01:46:32.485     -726.698519    -6645.610214     1651.193489      -1.209962      -1.697236      -7.312708
12 Nov 2018 01:46:42.485     -738.753497    -6662.176216     1577.966737      -1.201009      -1.615931      -7.332493
12 Nov 2018 01:46:52.485     -750.718209    -6677.928171     1504.546632      -1.191909      -1.534429      -7.351378
12 Nov 2018 01:47:02.485     -762.591196    -6692.864169     1430.942173      -1.182664      -1.452741      -7.369363
12 Nov 2018 01:47:12.485     -774.371008    -6706.982400     1357.162382      -1.173275      -1.370877      -7.386444
12 Nov 2018 01:47:22.485     -786.056209    -6720.281156     1283.216303      -1.163742      -1.288847      -7.402620
12 Nov 2018 01:47:32.485     -797.645372    -6732.758828     1209.112998      -1.154067      -1.206662      -7.417889
12 Nov 2018 01:47:42.485     -809.137084    -6744.413909     1134.861551      -1.144252      -1.124331      -7.432249
12 Nov 2018 01:47:52.485     -820.529943    -6755.244994     1060.471062      -1.134297      -1.041864      -7.445697
12 Nov 2018 01:48:02.485     -831.822560    -6765.250777      985.950646      -1.124204      -0.959272      -7.458234
12 Nov 2018 01:48:12.485     -843.013558    -6774.430055      911.309438      -1.113973      -0.876565      -7.469856
12 Nov 2018 01:48:22.485     -854.101571    -6782.781726      836.556583      -1.103607      -0.793753      -7.480563
12 Nov 2018 01:48:32.485     -865.085248    -6790.304790      761.701242      -1.093106      -0.710845      -7.490353
12 Nov 2018 01:48:42.485     -875.963251    -6796.998348      686.752587      -1.082472      -0.627853      -7.499225
12 Nov 2018 01:48:52.485     -886.734252    -6802.861605      611.719802      -1.071706      -0.544787      -7.507179
12 Nov 2018 01:49:02.485     -897.396940    -6807.893866      536.612080      -1.060810      -0.461656      -7.514212
12 Nov 2018 01:49:12.485     -907.950014    -6812.094539      461.438623      -1.049784      -0.378471      -7.520325
12 Nov 2018 01:49:22.485     -918.392190    -6815.463134      386.208641      -1.038630      -0.295242      -7.525517
12 Nov 2018 01:49:32.485     -928.722194    -6817.999262      310.931350      -1.027350      -0.211979      -7.529787
12 Nov 2018 01:49:42.485     -938.938768    -6819.702640      235.615972      -1.015944      -0.128693      -7.533135
12 Nov 2018 01:49:52.485     -949.040669    -6820.573083      160.271732      -1.004415      -0.045394      -7.535559
12 Nov 2018 01:50:02.485     -959.026665    -6820.610511       84.907859      -0.992764       0.037908      -7.537061
12 Nov 2018 01:50:12.485     -968.895542    -6819.814946        9.533584      -0.980991       0.121203      -7.537640
12 Nov 2018 01:50:22.485     -978.646097    -6818.186512      -65.841864      -0.969100       0.204480      -7.537296
12 Nov 2018 01:50:32.485     -988.277145    -6815.725436     -141.209252      -0.957090       0.287730      -7.536028
12 Nov 2018 01:50:42.485     -997.787512    -6812.432045     -216.559352      -0.944964       0.370941      -7.533838
12 Nov 2018 01:50:52.485    -1007.176043    -6808.306770     -291.882937      -0.932723       0.454105      -7.530725
12 Nov 2018 01:51:02.485    -1016.441595    -6803.350146     -367.170787      -0.920369       0.537210      -7.526691
12 Nov 2018 01:51:12.485    -1025.583041    -6797.562805     -442.413683      -0.907902       0.620246      -7.521735
12 Nov 2018 01:51:22.485    -1034.599271    -6790.945485     -517.602415      -0.895325       0.703204      -7.515858
12 Nov 2018 01:51:32.485    -1043.489187    -6783.499025     -592.727780      -0.882640       0.786073      -7.509061
12 Nov 2018 01:51:42.485    -1052.251710    -6775.224364     -667.780582      -0.869847       0.868842      -7.501346
12 Nov 2018 01:51:52.485    -1060.885775    -6766.122545     -742.751636      -0.856948       0.951503      -7.492712
12 Nov 2018 01:52:02.485    -1069.390333    -6756.194709     -817.631768      -0.843946       1.034044      -7.483162
12 Nov 2018 01:52:12.485    -1077.764351    -6745.442101     -892.411816      -0.830841       1.116455      -7.472695
12 Nov 2018 01:52:22.485    -1086.006812    -6733.866066     -967.082629      -0.817635       1.198728      -7.461315
12 Nov 2018 01:52:32.485    -1094.116716    -6721.468049    -1041.635073      -0.804330       1.280850      -7.449022
12 Nov 2018 01:52:42.485    -1102.093078    -6708.249598    -1116.060026      -0.790927       1.362813      -7.435817
12 Nov 2018 01:52:52.485    -1109.934930    -6694.212357    -1190.348386      -0.777428       1.444606      -7.421703
12 Nov 2018 01:53:02.485    -1117.641321    -6679.358076    -1264.491066      -0.763835       1.526220      -7.406682
12 Nov 2018 01:53:12.485    -1125.211317    -6663.688599    -1338.478997      -0.750149       1.607643      -7.390754
12 Nov 2018 01:53:22.485    -1132.643998    -6647.205874    -1412.303132      -0.736372       1.688868      -7.373923
12 Nov 2018 01:53:32.485    -1139.938465    -6629.911947    -1485.954442      -0.722506       1.769882      -7.356189
12 Nov 2018 01:53:42.485    -1147.093833    -6611.808963    -1559.423923      -0.708553       1.850677      -7.337557
12 Nov 2018 01:53:52.485    -1154.109235    -6592.899167    -1632.702591      -0.694513       1.931243      -7.318027
12 Nov 2018 01:54:02.485    -1160.983822    -6573.184902    -1705.781487      -0.680390       2.011569      -7.297603
12 Nov 2018 01:54:12.485    -1167.716760    -6552.668610    -1778.651679      -0.666184       2.091647      -7.276287
12 Nov 2018 01:54:22.485    -1174.307235    -6531.352830    -1851.304259      -0.651898       2.171465      -7.254081
12 Nov 2018 01:54:32.485    -1180.754450    -6509.240201    -1923.730348      -0.637532       2.251015      -7.230989
12 Nov 2018 01:54:42.485    -1187.057623    -6486.333457    -1995.921095      -0.623090       2.330286      -7.207013
12 Nov 2018 01:54:52.485    -1193.215994    -6462.635431    -2067.867679      -0.608572       2.409270      -7.182157
12 Nov 2018 01:55:02.485    -1199.228817    -6438.149052    -2139.561310      -0.593981       2.487956      -7.156423
12 Nov 2018 01:55:12.485    -1205.095367    -6412.877345    -2210.993229      -0.579317       2.566334      -7.129815
12 Nov 2018 01:55:22.485    -1210.814933    -6386.823432    -2282.154710      -0.564584       2.644395      -7.102336
12 Nov 2018 01:55:32.485    -1216.386827    -6359.990529    -2353.037064      -0.549783       2.722130      -7.073990
12 Nov 2018 01:55:42.485    -1221.810375    -6332.381947    -2423.631633      -0.534916       2.799529      -7.044780
12 Nov 2018 01:55:52.485    -1227.084923    -6304.001093    -2493.929798      -0.519983       2.876583      -7.014710
12 Nov 2018 01:56:02.485    -1232.209835    -6274.851468    -2563.922976      -0.504989       2.953282      -6.983783
12 Nov 2018 01:56:12.485    -1237.184493    -6244.936664    -2633.602623      -0.489933       3.029617      -6.952004
12 Nov 2018 01:56:22.485    -1242.008299    -6214.260370    -2702.960235      -0.474818       3.105579      -6.919377
12 Nov 2018 01:56:32.485    -1246.680671    -6182.826364    -2771.987346      -0.459647       3.181158      -6.885905
12 Nov 2018 01:56:42.485    -1251.201048    -6150.638519    -2840.675533      -0.444420       3.256345      -6.851593
12 Nov 2018 01:56:52.485    -1255.568885    -6117.700798    -2909.016416      -0.429139       3.331132      -6.816445
12 Nov 2018 01:57:02.485    -1259.783658    -6084.017256    -2977.001657      -0.413807       3.405508      -6.780465
12 Nov 2018 01:57:12.485    -1263.844861    -6049.592037    -3044.622964      -0.398425       3.479465      -6.743659
12 Nov 2018 01:57:22.485    -1267.752006    -6014.429377    -3111.872089      -0.382996       3.552995      -6.706030
12 Nov 2018 01:57:32.485    -1271.504626    -5978.533601    -3178.740830      -0.367520       3.626087      -6.667583
12 Nov 2018 01:57:42.485    -1275.102270    -5941.909122    -3245.221034      -0.352001       3.698734      -6.628323
12 Nov 2018 01:57:52.485    -1278.544507    -5904.560442    -3311.304596      -0.336440       3.770926      -6.588255
12 Nov 2018 01:58:02.485    -1281.830927    -5866.492151    -3376.983459      -0.320838       3.842654      -6.547384
12 Nov 2018 01:58:12.485    -1284.961137    -5827.708927    -3442.249617      -0.305198       3.913911      -6.505715
12 Nov 2018 01:58:22.485    -1287.934762    -5788.215532    -3507.095117      -0.289521       3.984687      -6.463253
12 Nov 2018 01:58:32.485    -1290.751449    -5748.016817    -3571.512055      -0.273810       4.054974      -6.420004
12 Nov 2018 01:58:42.485    -1293.410863    -5707.117717    -3635.492582      -0.258067       4.124763      -6.375972
12 Nov 2018 01:58:52.485    -1295.912686    -5665.523251    -3699.028903      -0.242293       4.194045      -6.331163
12 Nov 2018 01:59:02.485    -1298.256623    -5623.238524    -3762.113279      -0.226490       4.262814      -6.285584
12 Nov 2018 01:59:12.485    -1300.442396    -5580.268724    -3824.738025      -0.210660       4.331059      -6.239238
12 Nov 2018 01:59:22.485    -1302.469747    -5536.619120    -3886.895513      -0.194806       4.398773      -6.192133
12 Nov 2018 01:59:32.485    -1304.338436    -5492.295065    -3948.578175      -0.178928       4.465948      -6.144274
12 Nov 2018 01:59:42.485    -1306.048244    -5447.301993    -4009.778500      -0.163030       4.532575      -6.095667
12 Nov 2018 01:59:52.485    -1307.598971    -5401.645419    -4070.489037      -0.147112       4.598647      -6.046317
12 Nov 2018 02:00:02.485    -1308.990434    -5355.330939    -4130.702394      -0.131178       4.664155      -5.996232
12 Nov 2018 02:00:12.485    -1310.222474    -5308.364225    -4190.411244      -0.115228       4.729092      -5.945417
12 Nov 2018 02:00:22.485    -1311.294947    -5260.751032    -4249.608318      -0.099265       4.793450      -5.893878
12 Nov 2018 02:00:32.485    -1312.207730    -5212.497190    -4308.286414      -0.083290       4.857220      -5.841622
12 Nov 2018 02:00:42.485    -1312.960720    -5163.608607    -4366.438391      -0.067306       4.920397      -5.788655
12 Nov 2018 02:00:52.485    -1313.553833    -5114.091266    -4424.057174      -0.051315       4.982971      -5.734984
12 Nov 2018 02:01:02.485    -1313.987003    -5063.951229    -4481.135753      -0.035318       5.044935      -5.680616
12 Nov 2018 02:01:12.485    -1314.260186    -5013.194629    -4537.667185      -0.019318       5.106282      -5.625556
12 Nov 2018 02:01:22.485    -1314.373356    -4961.827676    -4593.644595      -0.003316       5.167004      -5.569812
12 Nov 2018 02:01:32.485    -1314.326507    -4909.856651    -4649.061172       0.012686       5.227095      -5.513391
12 Nov 2018 02:01:42.485    -1314.119650    -4857.287909    -4703.910179       0.028685       5.286546      -5.456299
12 Nov 2018 02:01:52.485    -1313.752819    -4804.127877    -4758.184944       0.044680       5.345352      -5.398544
12 Nov 2018 02:02:02.485    -1313.226065    -4750.383052    -4811.878869       0.060669       5.403504      -5.340132
12 Nov 2018 02:02:12.485    -1312.539459    -4696.060003    -4864.985424       0.076650       5.460996      -5.281071
12 Nov 2018 02:02:22.485    -1311.693093    -4641.165366    -4917.498152       0.092621       5.517820      -5.221368
12 Nov 2018 02:02:32.485    -1310.687076    -4585.705848    -4969.410670       0.108580       5.573971      -5.161030
12 Nov 2018 02:02:42.485    -1309.521536    -4529.688221    -5020.716667       0.124525       5.629441      -5.100065
12 Nov 2018 02:02:52.485    -1308.196624    -4473.119328    -5071.409907       0.140454       5.684223      -5.038480
12 Nov 2018 02:03:02.485    -1306.712506    -4416.006073    -5121.484227       0.156366       5.738312      -4.976283
12 Nov 2018 02:03:12.485    -1305.069371    -4358.355429    -5170.933541       0.172258       5.791700      -4.913480
12 Nov 2018 02:03:22.485    -1303.267423    -4300.174432    -5219.751839       0.188128       5.844381      -4.850081
12 Nov 2018 02:03:32.485    -1301.306888    -4241.470181    -5267.933189       0.203975       5.896350      -4.786092
12 Nov 2018 02:03:42.485    -1299.188012    -4182.249839    -5315.471734       0.219796       5.947598      -4.721521
12 Nov 2018 02:03:52.485    -1296.911057    -4122.520630    -5362.361696       0.235590       5.998122      -4.656377
12 Nov 2018 02:04:02.485    -1294.476307    -4062.289840    -5408.597379       0.251355       6.047914      -4.590666
12 Nov 2018 02:04:12.485    -1291.884063    -4001.564812    -5454.173162       0.267089       6.096968      -4.524398
12 Nov 2018 02:04:22.485    -1289.134647    -3940.352952    -5499.083508       0.282789       6.145279      -4.457580
12 Nov 2018 02:04:32.485    -1286.228398    -3878.661722    -5543.322958       0.298455       6.192841      -4.390220
12 Nov 2018 02:04:42.485    -1283.165674    -3816.498641    -5586.886137       0.314084       6.239648      -4.322327
12 Nov 2018 02:04:52.485    -1279.946853    -3753.871286    -5629.767752       0.329674       6.285695      -4.253909
12 Nov 2018 02:05:02.485    -1276.572332    -3690.787289    -5671.962590       0.345224       6.330976      -4.184973
12 Nov 2018 02:05:12.485    -1273.042524    -3627.254335    -5713.465524       0.360731       6.375486      -4.115529
12 Nov 2018 02:05:22.485    -1269.357865    -3563.280163    -5754.271511       0.376194       6.419219      -4.045585
12 Nov 2018 02:05:32.485    -1265.518805    -3498.872566    -5794.375589       0.391610       6.462170      -3.975149
12 Nov 2018 02:05:42.485    -1261.525816    -3434.039388    -5833.772886       0.406979       6.504334      -3.904230
12 Nov 2018 02:05:52.485    -1257.379386    -3368.788523    -5872.458610       0.422298       6.545706      -3.832836
12 Nov 2018 02:06:02.485    -1253.080024    -3303.127916    -5910.428060       0.437566       6.586282      -3.760977
12 Nov 2018 02:06:12.485    -1248.628254    -3237.065561    -5947.676618       0.452779       6.626055      -3.688659
