                                                                                                 01 Nov 2019 01:44:29
Civil Air Patrol Use Only
Satellite-Satellite2:  J2000 Position & Velocity


       Time (UTCG)             x (km)          y (km)          z (km)       vx (km/sec)    vy (km/sec)    vz (km/sec)
12 Nov 2018 01:44:02.485     -536.067040    -6301.035335     2720.358310      -1.325965      -2.886584      -6.909978
12 Nov 2018 01:44:12.485     -549.293660    -6329.515549     2651.093239      -1.319332      -2.809401      -6.942895
12 Nov 2018 01:44:22.485     -562.453150    -6357.222209     2581.503256      -1.312539      -2.731875      -6.974960
12 Nov 2018 01:44:32.485     -575.543901    -6384.151935     2511.596892      -1.305585      -2.654016      -7.006170
12 Nov 2018 01:44:42.485     -588.564316    -6410.301444     2441.382718      -1.298471      -2.575833      -7.036521
12 Nov 2018 01:44:52.485     -601.512802    -6435.667547     2370.869342      -1.291199      -2.497336      -7.066010
12 Nov 2018 01:45:02.485     -614.387779    -6460.247155     2300.065410      -1.283770      -2.418535      -7.094632
12 Nov 2018 01:45:12.485     -627.187674    -6484.037272     2228.979602      -1.276183      -2.339440      -7.122384
12 Nov 2018 01:45:22.485     -639.910924    -6507.034999     2157.620632      -1.268441      -2.260059      -7.149264
12 Nov 2018 01:45:32.485     -652.555976    -6529.237538     2085.997250      -1.260544      -2.180403      -7.175266
12 Nov 2018 01:45:42.485     -665.121284    -6550.642184     2014.118236      -1.252493      -2.100482      -7.200390
12 Nov 2018 01:45:52.485     -677.605316    -6571.246334     1941.992402      -1.244288      -2.020306      -7.224630
12 Nov 2018 01:46:02.485     -690.006546    -6591.047482     1869.628591      -1.235932      -1.939884      -7.247985
12 Nov 2018 01:46:12.485     -702.323461    -6610.043220     1797.035673      -1.227426      -1.859225      -7.270451
12 Nov 2018 01:46:22.485     -714.554557    -6628.231239     1724.222547      -1.218769      -1.778342      -7.292026
12 Nov 2018 01:46:32.485     -726.698342    -6645.609330     1651.198139      -1.209963      -1.697242      -7.312707
12 Nov 2018 01:46:42.485     -738.753332    -6662.175385     1577.971401      -1.201010      -1.615936      -7.332491
12 Nov 2018 01:46:52.485     -750.718056    -6677.927392     1504.551309      -1.191910      -1.534434      -7.351377
12 Nov 2018 01:47:02.485     -762.591055    -6692.863442     1430.946863      -1.182665      -1.452746      -7.369362
12 Nov 2018 01:47:12.485     -774.370880    -6706.981726     1357.167084      -1.173276      -1.370882      -7.386443
12 Nov 2018 01:47:22.485     -786.056093    -6720.280534     1283.221017      -1.163743      -1.288853      -7.402619
12 Nov 2018 01:47:32.485     -797.645268    -6732.758259     1209.117723      -1.154068      -1.206667      -7.417888
12 Nov 2018 01:47:42.485     -809.136992    -6744.413394     1134.866287      -1.144253      -1.124336      -7.432248
12 Nov 2018 01:47:52.485     -820.529864    -6755.244532     1060.475807      -1.134298      -1.041870      -7.445696
12 Nov 2018 01:48:02.485     -831.822493    -6765.250368      985.955401      -1.124205      -0.959278      -7.458233
12 Nov 2018 01:48:12.485     -843.013503    -6774.429700      911.314201      -1.113974      -0.876570      -7.469855
12 Nov 2018 01:48:22.485     -854.101529    -6782.781424      836.561354      -1.103608      -0.793758      -7.480562
12 Nov 2018 01:48:32.485     -865.085219    -6790.304542      761.706021      -1.093107      -0.710851      -7.490352
12 Nov 2018 01:48:42.485     -875.963234    -6796.998155      686.757373      -1.082473      -0.627859      -7.499224
12 Nov 2018 01:48:52.485     -886.734248    -6802.861466      611.724594      -1.071707      -0.544792      -7.507178
12 Nov 2018 01:49:02.485     -897.396948    -6807.893781      536.616878      -1.060811      -0.461661      -7.514212
12 Nov 2018 01:49:12.485     -907.950035    -6812.094508      461.443426      -1.049785      -0.378476      -7.520325
12 Nov 2018 01:49:22.485     -918.392222    -6815.463157      386.213449      -1.038631      -0.295247      -7.525517
12 Nov 2018 01:49:32.485     -928.722239    -6817.999340      310.936162      -1.027351      -0.211985      -7.529787
12 Nov 2018 01:49:42.485     -938.938826    -6819.702772      235.620788      -1.015946      -0.128699      -7.533134
12 Nov 2018 01:49:52.485     -949.040739    -6820.573270      160.276551      -1.004416      -0.045400      -7.535559
12 Nov 2018 01:50:02.485     -959.026748    -6820.610753       84.912680      -0.992765       0.037903      -7.537061
12 Nov 2018 01:50:12.485     -968.895637    -6819.815243        9.538406      -0.980993       0.121197      -7.537640
12 Nov 2018 01:50:22.485     -978.646205    -6818.186864      -65.837040      -0.969101       0.204475      -7.537296
12 Nov 2018 01:50:32.485     -988.277265    -6815.725843     -141.204427      -0.957091       0.287724      -7.536028
12 Nov 2018 01:50:42.485     -997.787645    -6812.432507     -216.554527      -0.944965       0.370936      -7.533838
12 Nov 2018 01:50:52.485    -1007.176188    -6808.307288     -291.878114      -0.932724       0.454099      -7.530726
12 Nov 2018 01:51:02.485    -1016.441753    -6803.350718     -367.165964      -0.920370       0.537204      -7.526691
12 Nov 2018 01:51:12.485    -1025.583212    -6797.563432     -442.408862      -0.907903       0.620241      -7.521735
12 Nov 2018 01:51:22.485    -1034.599454    -6790.946168     -517.597597      -0.895327       0.703198      -7.515858
12 Nov 2018 01:51:32.485    -1043.489383    -6783.499763     -592.722964      -0.882641       0.786067      -7.509062
12 Nov 2018 01:51:42.485    -1052.251918    -6775.225158     -667.775770      -0.869848       0.868837      -7.501346
12 Nov 2018 01:51:52.485    -1060.885995    -6766.123393     -742.746828      -0.856950       0.951497      -7.492713
12 Nov 2018 01:52:02.485    -1069.390566    -6756.195613     -817.626965      -0.843947       1.034038      -7.483162
12 Nov 2018 01:52:12.485    -1077.764596    -6745.443060     -892.407018      -0.830842       1.116450      -7.472696
12 Nov 2018 01:52:22.485    -1086.007070    -6733.867081     -967.077838      -0.817636       1.198722      -7.461316
12 Nov 2018 01:52:32.485    -1094.116986    -6721.469119    -1041.630288      -0.804331       1.280844      -7.449022
12 Nov 2018 01:52:42.485    -1102.093361    -6708.250723    -1116.055249      -0.790928       1.362807      -7.435818
12 Nov 2018 01:52:52.485    -1109.935225    -6694.213538    -1190.343617      -0.777429       1.444601      -7.421704
12 Nov 2018 01:53:02.485    -1117.641629    -6679.359311    -1264.486305      -0.763836       1.526214      -7.406682
12 Nov 2018 01:53:12.485    -1125.211637    -6663.689890    -1338.474246      -0.750150       1.607638      -7.390755
12 Nov 2018 01:53:22.485    -1132.644331    -6647.207220    -1412.298390      -0.736374       1.688862      -7.373924
12 Nov 2018 01:53:32.485    -1139.938810    -6629.913348    -1485.949711      -0.722508       1.769877      -7.356191
12 Nov 2018 01:53:42.485    -1147.094190    -6611.810419    -1559.419202      -0.708554       1.850672      -7.337558
12 Nov 2018 01:53:52.485    -1154.109605    -6592.900678    -1632.697881      -0.694515       1.931237      -7.318029
12 Nov 2018 01:54:02.485    -1160.984204    -6573.186468    -1705.776790      -0.680391       2.011564      -7.297604
12 Nov 2018 01:54:12.485    -1167.717154    -6552.670231    -1778.646995      -0.666185       2.091641      -7.276288
12 Nov 2018 01:54:22.485    -1174.307642    -6531.354507    -1851.299588      -0.651899       2.171460      -7.254083
12 Nov 2018 01:54:32.485    -1180.754868    -6509.241932    -1923.725691      -0.637533       2.251010      -7.230991
12 Nov 2018 01:54:42.485    -1187.058054    -6486.335243    -1995.916453      -0.623091       2.330281      -7.207015
12 Nov 2018 01:54:52.485    -1193.216437    -6462.637272    -2067.863052      -0.608573       2.409264      -7.182159
12 Nov 2018 01:55:02.485    -1199.229272    -6438.150947    -2139.556699      -0.593982       2.487950      -7.156425
12 Nov 2018 01:55:12.485    -1205.095834    -6412.879295    -2210.988634      -0.579319       2.566328      -7.129817
12 Nov 2018 01:55:22.485    -1210.815413    -6386.825436    -2282.150132      -0.564586       2.644390      -7.102338
12 Nov 2018 01:55:32.485    -1216.387318    -6359.992587    -2353.032503      -0.549784       2.722125      -7.073992
12 Nov 2018 01:55:42.485    -1221.810878    -6332.384060    -2423.627091      -0.534917       2.799524      -7.044782
12 Nov 2018 01:55:52.485    -1227.085438    -6304.003260    -2493.925275      -0.519985       2.876578      -7.014712
12 Nov 2018 01:56:02.485    -1232.210362    -6274.853688    -2563.918472      -0.504990       2.953277      -6.983785
12 Nov 2018 01:56:12.485    -1237.185032    -6244.938938    -2633.598140      -0.489934       3.029612      -6.952006
12 Nov 2018 01:56:22.485    -1242.008850    -6214.262698    -2702.955772      -0.474820       3.105573      -6.919379
12 Nov 2018 01:56:32.485    -1246.681234    -6182.828746    -2771.982904      -0.459648       3.181152      -6.885907
12 Nov 2018 01:56:42.485    -1251.201622    -6150.640954    -2840.671113      -0.444421       3.256340      -6.851595
12 Nov 2018 01:56:52.485    -1255.569471    -6117.703286    -2909.012019      -0.429140       3.331126      -6.816447
12 Nov 2018 01:57:02.485    -1259.784256    -6084.019797    -2976.997283      -0.413808       3.405503      -6.780468
12 Nov 2018 01:57:12.485    -1263.845471    -6049.594631    -3044.618614      -0.398427       3.479460      -6.743661
12 Nov 2018 01:57:22.485    -1267.752628    -6014.432023    -3111.867763      -0.382997       3.552989      -6.706032
12 Nov 2018 01:57:32.485    -1271.505259    -5978.536300    -3178.736529      -0.367522       3.626082      -6.667585
12 Nov 2018 01:57:42.485    -1275.102914    -5941.911873    -3245.216759      -0.352002       3.698728      -6.628326
12 Nov 2018 01:57:52.485    -1278.545163    -5904.563245    -3311.300346      -0.336441       3.770921      -6.588258
12 Nov 2018 01:58:02.485    -1281.831595    -5866.495006    -3376.979236      -0.320839       3.842649      -6.547387
12 Nov 2018 01:58:12.485    -1284.961815    -5827.711834    -3442.245422      -0.305199       3.913906      -6.505718
12 Nov 2018 01:58:22.485    -1287.935452    -5788.218491    -3507.090949      -0.289523       3.984682      -6.463256
12 Nov 2018 01:58:32.485    -1290.752150    -5748.019827    -3571.507916      -0.273812       4.054969      -6.420007
12 Nov 2018 01:58:42.485    -1293.411575    -5707.120778    -3635.488472      -0.258068       4.124758      -6.375975
12 Nov 2018 01:58:52.485    -1295.913410    -5665.526363    -3699.024823      -0.242294       4.194040      -6.331166
12 Nov 2018 01:59:02.485    -1298.257358    -5623.241686    -3762.109229      -0.226491       4.262808      -6.285587
12 Nov 2018 01:59:12.485    -1300.443142    -5580.271936    -3824.734006      -0.210661       4.331054      -6.239241
12 Nov 2018 01:59:22.485    -1302.470504    -5536.622382    -3886.891526      -0.194807       4.398768      -6.192136
12 Nov 2018 01:59:32.485    -1304.339204    -5492.298377    -3948.574220      -0.178929       4.465943      -6.144277
12 Nov 2018 01:59:42.485    -1306.049023    -5447.305354    -4009.774578      -0.163031       4.532570      -6.095670
12 Nov 2018 01:59:52.485    -1307.599760    -5401.648830    -4070.485147      -0.147113       4.598642      -6.046321
12 Nov 2018 02:00:02.485    -1308.991235    -5355.334398    -4130.698539      -0.131179       4.664150      -5.996235
12 Nov 2018 02:00:12.485    -1310.223285    -5308.367734    -4190.407423      -0.115229       4.729087      -5.945420
12 Nov 2018 02:00:22.485    -1311.295768    -5260.754589    -4249.604532      -0.099266       4.793445      -5.893882
12 Nov 2018 02:00:32.485    -1312.208562    -5212.500795    -4308.282663      -0.083291       4.857216      -5.841626
12 Nov 2018 02:00:42.485    -1312.961563    -5163.612260    -4366.434676      -0.067307       4.920392      -5.788659
12 Nov 2018 02:00:52.485    -1313.554686    -5114.094967    -4424.053496      -0.051316       4.982966      -5.734988
12 Nov 2018 02:01:02.485    -1313.987867    -5063.954977    -4481.132113      -0.035319       5.044930      -5.680620
12 Nov 2018 02:01:12.485    -1314.261061    -5013.198424    -4537.663583      -0.019319       5.106277      -5.625560
12 Nov 2018 02:01:22.485    -1314.374241    -4961.831517    -4593.641031      -0.003317       5.167000      -5.569816
12 Nov 2018 02:01:32.485    -1314.327401    -4909.860538    -4649.057648       0.012685       5.227090      -5.513395
12 Nov 2018 02:01:42.485    -1314.120554    -4857.291842    -4703.906694       0.028684       5.286542      -5.456303
12 Nov 2018 02:01:52.485    -1313.753733    -4804.131855    -4758.181499       0.044679       5.345347      -5.398548
12 Nov 2018 02:02:02.485    -1313.226989    -4750.387076    -4811.875464       0.060668       5.403499      -5.340136
12 Nov 2018 02:02:12.485    -1312.540394    -4696.064071    -4864.982060       0.076649       5.460991      -5.281075
12 Nov 2018 02:02:22.485    -1311.694037    -4641.169479    -4917.494831       0.092620       5.517816      -5.221372
12 Nov 2018 02:02:32.485    -1310.688030    -4585.710005    -4969.407391       0.108579       5.573966      -5.161035
12 Nov 2018 02:02:42.485    -1309.522500    -4529.692422    -5020.713431       0.124524       5.629436      -5.100069
12 Nov 2018 02:02:52.485    -1308.197597    -4473.123572    -5071.406714       0.140454       5.684219      -5.038484
12 Nov 2018 02:03:02.485    -1306.713489    -4416.010360    -5121.481078       0.156365       5.738307      -4.976287
12 Nov 2018 02:03:12.485    -1305.070363    -4358.359759    -5170.930437       0.172257       5.791696      -4.913485
12 Nov 2018 02:03:22.485    -1303.268424    -4300.178804    -5219.748780       0.188127       5.844377      -4.850085
12 Nov 2018 02:03:32.485    -1301.307899    -4241.474595    -5267.930175       0.203974       5.896345      -4.786096
12 Nov 2018 02:03:42.485    -1299.189032    -4182.254294    -5315.468766       0.219795       5.947594      -4.721526
12 Nov 2018 02:03:52.485    -1296.912086    -4122.525126    -5362.358775       0.235589       5.998118      -4.656381
12 Nov 2018 02:04:02.485    -1294.477345    -4062.294376    -5408.594505       0.251354       6.047910      -4.590671
12 Nov 2018 02:04:12.485    -1291.885110    -4001.569389    -5454.170336       0.267088       6.096964      -4.524403
12 Nov 2018 02:04:22.485    -1289.135703    -3940.357568    -5499.080729       0.282788       6.145275      -4.457585
12 Nov 2018 02:04:32.485    -1286.229462    -3878.666377    -5543.320229       0.298454       6.192837      -4.390225
12 Nov 2018 02:04:42.485    -1283.166747    -3816.503336    -5586.883457       0.314083       6.239645      -4.322332
12 Nov 2018 02:04:52.485    -1279.947935    -3753.876019    -5629.765121       0.329673       6.285691      -4.253914
12 Nov 2018 02:05:02.485    -1276.573422    -3690.792060    -5671.960009       0.345223       6.330972      -4.184978
12 Nov 2018 02:05:12.485    -1273.043623    -3627.259143    -5713.462994       0.360730       6.375482      -4.115534
12 Nov 2018 02:05:22.485    -1269.358972    -3563.285008    -5754.269032       0.376193       6.419215      -4.045590
12 Nov 2018 02:05:32.485    -1265.519920    -3498.877448    -5794.373162       0.391610       6.462166      -3.975154
12 Nov 2018 02:05:42.485    -1261.526939    -3434.044306    -5833.770511       0.406978       6.504331      -3.904235
12 Nov 2018 02:05:52.485    -1257.380517    -3368.793476    -5872.456288       0.422297       6.545703      -3.832842
12 Nov 2018 02:06:02.485    -1253.081163    -3303.132904    -5910.425791       0.437565       6.586278      -3.760982
12 Nov 2018 02:06:12.485    -1248.629401    -3237.070583    -5947.674402       0.452779       6.626052      -3.688665
12 Nov 2018 02:06:22.485    -1244.025777    -3170.614554    -5984.197592       0.467937       6.665019      -3.615899
12 Nov 2018 02:06:32.485    -1239.270852    -3103.772906    -6019.990918       0.483038       6.703175      -3.542694
12 Nov 2018 02:06:42.485    -1234.365207    -3036.553774    -6055.050025       0.498081       6.740515      -3.469057
12 Nov 2018 02:06:52.485    -1229.309441    -2968.965338    -6089.370650       0.513062       6.777035      -3.394998
12 Nov 2018 02:07:02.485    -1224.104171    -2901.015823    -6122.948613       0.527981       6.812730      -3.320526
12 Nov 2018 02:07:12.485    -1218.750030    -2832.713497    -6155.779830       0.542836       6.847597      -3.245650
12 Nov 2018 02:07:22.485    -1213.247673    -2764.066669    -6187.860304       0.557624       6.881630      -3.170379
12 Nov 2018 02:07:32.485    -1207.597768    -2695.083691    -6219.186127       0.572345       6.914826      -3.094722
12 Nov 2018 02:07:42.485    -1201.801005    -2625.772955    -6249.753487       0.586996       6.947181      -3.018688
12 Nov 2018 02:07:52.485    -1195.858089    -2556.142892    -6279.558659       0.601575       6.978691      -2.942286
12 Nov 2018 02:08:02.485    -1189.769742    -2486.201970    -6308.598012       0.616082       7.009352      -2.865526
12 Nov 2018 02:08:12.485    -1183.536707    -2415.958697    -6336.868007       0.630513       7.039160      -2.788416
12 Nov 2018 02:08:22.485    -1177.159740    -2345.421614    -6364.365198       0.644868       7.068113      -2.710966
12 Nov 2018 02:08:32.485    -1170.639617    -2274.599299    -6391.086232       0.659144       7.096206      -2.633186
12 Nov 2018 02:08:42.485    -1163.977131    -2203.500363    -6417.027848       0.673340       7.123437      -2.555084
12 Nov 2018 02:08:52.485    -1157.173091    -2132.133453    -6442.186881       0.687454       7.149801      -2.476671
12 Nov 2018 02:09:02.485    -1150.228325    -2060.507244    -6466.560259       0.701485       7.175296      -2.397955
12 Nov 2018 02:09:12.485    -1143.143674    -1988.630445    -6490.145004       0.715431       7.199918      -2.318946
12 Nov 2018 02:09:22.485    -1135.919999    -1916.511795    -6512.938233       0.729290       7.223666      -2.239653
12 Nov 2018 02:09:32.485    -1128.558179    -1844.160060    -6534.937159       0.743060       7.246535      -2.160087
12 Nov 2018 02:09:42.485    -1121.059105    -1771.584038    -6556.139089       0.756740       7.268523      -2.080256
12 Nov 2018 02:09:52.485    -1113.423688    -1698.792549    -6576.541427       0.770328       7.289627      -2.000170
12 Nov 2018 02:10:02.485    -1105.652855    -1625.794445    -6596.141673       0.783823       7.309846      -1.919839
12 Nov 2018 02:10:12.485    -1097.747548    -1552.598598    -6614.937422       0.797223       7.329175      -1.839272
12 Nov 2018 02:10:22.485    -1089.708727    -1479.213906    -6632.926367       0.810525       7.347614      -1.758480
12 Nov 2018 02:10:32.485    -1081.537366    -1405.649291    -6650.106298       0.823730       7.365160      -1.677471
12 Nov 2018 02:10:42.485    -1073.234457    -1331.913696    -6666.475101       0.836835       7.381810      -1.596256
12 Nov 2018 02:10:52.485    -1064.801005    -1258.016083    -6682.030760       0.849838       7.397563      -1.514844
12 Nov 2018 02:11:02.485    -1056.238035    -1183.965438    -6696.771358       0.862739       7.412416      -1.433245
12 Nov 2018 02:11:12.485    -1047.546582    -1109.770761    -6710.695072       0.875534       7.426369      -1.351469
12 Nov 2018 02:11:22.485    -1038.727702    -1035.441074    -6723.800182       0.888224       7.439418      -1.269526
12 Nov 2018 02:11:32.485    -1029.782462     -960.985412    -6736.085062       0.900806       7.451563      -1.187425
12 Nov 2018 02:11:42.485    -1020.711947     -886.412829    -6747.548186       0.913279       7.462802      -1.105176
12 Nov 2018 02:11:52.485    -1011.517256     -811.732392    -6758.188128       0.925641       7.473134      -1.022790
12 Nov 2018 02:12:02.485    -1002.199503     -736.953181    -6768.003558       0.937891       7.482557      -0.940276
12 Nov 2018 02:12:12.485     -992.759816     -662.084290    -6776.993247       0.950027       7.491070      -0.857643
12 Nov 2018 02:12:22.485     -983.199340     -587.134824    -6785.156063       0.962049       7.498672      -0.774903
12 Nov 2018 02:12:32.485     -973.519232     -512.113897    -6792.490976       0.973953       7.505362      -0.692064
12 Nov 2018 02:12:42.485     -963.720666     -437.030636    -6798.997054       0.985740       7.511138      -0.609137
12 Nov 2018 02:12:52.485     -953.804828     -361.894173    -6804.673463       0.997407       7.516002      -0.526132
12 Nov 2018 02:13:02.485     -943.772920     -286.713650    -6809.519472       1.008954       7.519951      -0.443059
12 Nov 2018 02:13:12.485     -933.626157     -211.498212    -6813.534446       1.020378       7.522984      -0.359927
12 Nov 2018 02:13:22.485     -923.365768     -136.257013    -6816.717854       1.031679       7.525103      -0.276747
12 Nov 2018 02:13:32.485     -912.992997      -60.999208    -6819.069260       1.042854       7.526305      -0.193529
12 Nov 2018 02:13:42.485     -902.509100       14.266042    -6820.588333       1.053904       7.526592      -0.110282
12 Nov 2018 02:13:52.485     -891.915348       89.529576    -6821.274839       1.064825       7.525962      -0.027017
12 Nov 2018 02:14:02.485     -881.213023      164.782231    -6821.128647       1.075618       7.524416       0.056256
12 Nov 2018 02:14:12.485     -870.403422      240.014844    -6820.149723       1.086280       7.521954       0.139528
12 Nov 2018 02:14:22.485     -859.487855      315.218254    -6818.338136       1.096811       7.518576       0.222787
12 Nov 2018 02:14:32.485     -848.467645      390.383302    -6815.694055       1.107209       7.514281       0.306025
12 Nov 2018 02:14:42.485     -837.344126      465.500831    -6812.217749       1.117472       7.509072       0.389230
12 Nov 2018 02:14:52.485     -826.118647      540.561691    -6807.909588       1.127601       7.502948       0.472394
12 Nov 2018 02:15:02.485     -814.792568      615.556737    -6802.770043       1.137592       7.495909       0.555506
12 Nov 2018 02:15:12.485     -803.367261      690.476828    -6796.799683       1.147446       7.487957       0.638555
12 Nov 2018 02:15:22.485     -791.844111      765.312836    -6789.999181       1.157161       7.479092       0.721533
12 Nov 2018 02:15:32.485     -780.224514      840.055637    -6782.369306       1.166735       7.469316       0.804428
12 Nov 2018 02:15:42.485     -768.509879      914.696120    -6773.910931       1.176168       7.458629       0.887231
12 Nov 2018 02:15:52.485     -756.701625      989.225183    -6764.625026       1.185459       7.447032       0.969932
12 Nov 2018 02:16:02.485     -744.801184     1063.633738    -6754.512662       1.194605       7.434527       1.052521
12 Nov 2018 02:16:12.485     -732.810000     1137.912709    -6743.575012       1.203607       7.421116       1.134988
12 Nov 2018 02:16:22.485     -720.729524     1212.053034    -6731.813345       1.212463       7.406799       1.217323
12 Nov 2018 02:16:32.485     -708.561223     1286.045667    -6719.229032       1.221172       7.391578       1.299515
12 Nov 2018 02:16:42.485     -696.306572     1359.881578    -6705.823542       1.229733       7.375454       1.381556
12 Nov 2018 02:16:52.485     -683.967057     1433.551754    -6691.598444       1.238145       7.358431       1.463435
12 Nov 2018 02:17:02.485     -671.544175     1507.047200    -6676.555408       1.246406       7.340509       1.545143
12 Nov 2018 02:17:12.485     -659.039432     1580.358942    -6660.696200       1.254517       7.321690       1.626668
12 Nov 2018 02:17:22.485     -646.454346     1653.478025    -6644.022687       1.262475       7.301977       1.708002
12 Nov 2018 02:17:32.485     -633.790443     1726.395516    -6626.536833       1.270280       7.281372       1.789134
12 Nov 2018 02:17:42.485     -621.049261     1799.102504    -6608.240704       1.277931       7.259877       1.870055
12 Nov 2018 02:17:52.485     -608.232346     1871.590102    -6589.136461       1.285426       7.237495       1.950755
12 Nov 2018 02:18:02.485     -595.341254     1943.849449    -6569.226364       1.292766       7.214227       2.031224
12 Nov 2018 02:18:12.485     -582.377549     2015.871709    -6548.512774       1.299949       7.190078       2.111453
12 Nov 2018 02:18:22.485     -569.342806     2087.648072    -6526.998146       1.306973       7.165049       2.191430
12 Nov 2018 02:18:32.485     -556.238608     2159.169758    -6504.685035       1.313840       7.139143       2.271148
12 Nov 2018 02:18:42.485     -543.066547     2230.428015    -6481.576092       1.320546       7.112363       2.350595
12 Nov 2018 02:18:52.485     -529.828223     2301.414122    -6457.674065       1.327092       7.084713       2.429763
12 Nov 2018 02:19:02.485     -516.525246     2372.119388    -6432.981800       1.333477       7.056196       2.508641
12 Nov 2018 02:19:12.485     -503.159230     2442.535156    -6407.502237       1.339699       7.026814       2.587221
12 Nov 2018 02:19:22.485     -489.731803     2512.652802    -6381.238414       1.345759       6.996572       2.665492
12 Nov 2018 02:19:32.485     -476.244595     2582.463735    -6354.193462       1.351655       6.965472       2.743445
12 Nov 2018 02:19:42.485     -462.699247     2651.959400    -6326.370611       1.357387       6.933519       2.821070
12 Nov 2018 02:19:52.485     -449.097408     2721.131278    -6297.773182       1.362953       6.900715       2.898359
12 Nov 2018 02:20:02.485     -435.440731     2789.970889    -6268.404593       1.368354       6.867066       2.975301
12 Nov 2018 02:20:12.485     -421.730878     2858.469788    -6238.268356       1.373588       6.832574       3.051887
12 Nov 2018 02:20:22.485     -407.969518     2926.619573    -6207.368077       1.378656       6.797244       3.128107
12 Nov 2018 02:20:32.485     -394.158327     2994.411880    -6175.707456       1.383555       6.761079       3.203954
12 Nov 2018 02:20:42.485     -380.298985     3061.838387    -6143.290284       1.388285       6.724084       3.279416
12 Nov 2018 02:20:52.485     -366.393181     3128.890814    -6110.120449       1.392847       6.686264       3.354485
12 Nov 2018 02:21:02.485     -352.442609     3195.560926    -6076.201928       1.397239       6.647622       3.429151
12 Nov 2018 02:21:12.485     -338.448968     3261.840531    -6041.538791       1.401461       6.608163       3.503406
12 Nov 2018 02:21:22.485     -324.413964     3327.721482    -6006.135201       1.405512       6.567892       3.577241
12 Nov 2018 02:21:32.485     -310.339307     3393.195681    -5969.995410       1.409391       6.526814       3.650645
12 Nov 2018 02:21:42.485     -296.226713     3458.255077    -5933.123763       1.413099       6.484932       3.723610
12 Nov 2018 02:21:52.485     -282.077902     3522.891665    -5895.524693       1.416634       6.442253       3.796128
12 Nov 2018 02:22:02.485     -267.894601     3587.097492    -5857.202724       1.419997       6.398781       3.868189
12 Nov 2018 02:22:12.485     -253.678539     3650.864655    -5818.162469       1.423186       6.354521       3.939784
12 Nov 2018 02:22:22.485     -239.431450     3714.185302    -5778.408628       1.426202       6.309478       4.010904
12 Nov 2018 02:22:32.485     -225.155074     3777.051633    -5737.945992       1.429044       6.263659       4.081542
12 Nov 2018 02:22:42.485     -210.851153     3839.455903    -5696.779437       1.431711       6.217067       4.151687
12 Nov 2018 02:22:52.485     -196.521434     3901.390419    -5654.913928       1.434204       6.169709       4.221331
12 Nov 2018 02:23:02.485     -182.167666     3962.847544    -5612.354517       1.436521       6.121590       4.290466
12 Nov 2018 02:23:12.485     -167.791604     4023.819699    -5569.106340       1.438662       6.072716       4.359083
12 Nov 2018 02:23:22.485     -153.395003     4084.299359    -5525.174621       1.440628       6.023092       4.427173
12 Nov 2018 02:23:32.485     -138.979624     4144.279060    -5480.564667       1.442418       5.972725       4.494728
12 Nov 2018 02:23:42.485     -124.547229     4203.751396    -5435.281872       1.444031       5.921620       4.561740
12 Nov 2018 02:23:52.485     -110.099582     4262.709022    -5389.331712       1.445468       5.869784       4.628200
12 Nov 2018 02:24:02.485      -95.638453     4321.144653    -5342.719747       1.446728       5.817222       4.694099
12 Nov 2018 02:24:12.485      -81.165608     4379.051067    -5295.451618       1.447811       5.763941       4.759431
12 Nov 2018 02:24:22.485      -66.682821     4436.421105    -5247.533051       1.448717       5.709948       4.824186
12 Nov 2018 02:24:32.485      -52.191864     4493.247671    -5198.969850       1.449445       5.655248       4.888356
12 Nov 2018 02:24:42.485      -37.694511     4549.523736    -5149.767901       1.449996       5.599849       4.951934
12 Nov 2018 02:24:52.485      -23.192538     4605.242334    -5099.933171       1.450369       5.543756       5.014911
12 Nov 2018 02:25:02.485       -8.687721     4660.396567    -5049.471704       1.450565       5.486977       5.077280
12 Nov 2018 02:25:12.485        5.818162     4714.979605    -4998.389623       1.450582       5.429518       5.139033
12 Nov 2018 02:25:22.485       20.323332     4768.984685    -4946.693130       1.450422       5.371386       5.200161
12 Nov 2018 02:25:32.485       34.826013     4822.405114    -4894.388504       1.450084       5.312589       5.260658
12 Nov 2018 02:25:42.485       49.324424     4875.234268    -4841.482098       1.449568       5.253133       5.320516
12 Nov 2018 02:25:52.485       63.816788     4927.465596    -4787.980345       1.448875       5.193025       5.379727
12 Nov 2018 02:26:02.485       78.301327     4979.092617    -4733.889749       1.448003       5.132273       5.438283
12 Nov 2018 02:26:12.485       92.776263     5030.108923    -4679.216889       1.446954       5.070883       5.496178
12 Nov 2018 02:26:22.485      107.239819     5080.508181    -4623.968419       1.445727       5.008864       5.553404
12 Nov 2018 02:26:32.485      121.690219     5130.284129    -4568.151064       1.444323       4.946223       5.609954
12 Nov 2018 02:26:42.485      136.125689     5179.430584    -4511.771623       1.442741       4.882967       5.665820
12 Nov 2018 02:26:52.485      150.544455     5227.941437    -4454.836963       1.440982       4.819103       5.720996
12 Nov 2018 02:27:02.485      164.944745     5275.810655    -4397.354023       1.439046       4.754641       5.775475
12 Nov 2018 02:27:12.485      179.324789     5323.032285    -4339.329812       1.436933       4.689587       5.829249
12 Nov 2018 02:27:22.485      193.682820     5369.600449    -4280.771405       1.434644       4.623949       5.882313
12 Nov 2018 02:27:32.485      208.017072     5415.509352    -4221.685948       1.432177       4.557736       5.934658
